Date,Close,High,Low,Open,Volume,Asset
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,BTC-USD
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,BTC-USD
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,BTC-USD
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,BTC-USD
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,BTC-USD
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,BTC-USD
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,BTC-USD
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,BTC-USD
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,BTC-USD
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,BTC-USD
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,BTC-USD
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,BTC-USD
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,BTC-USD
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,BTC-USD
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,BTC-USD
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,BTC-USD
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,BTC-USD
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,BTC-USD
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,BTC-USD
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,BTC-USD
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,BTC-USD
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,BTC-USD
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,BTC-USD
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,BTC-USD
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,BTC-USD
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,BTC-USD
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,BTC-USD
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,BTC-USD
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,BTC-USD
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,BTC-USD
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,BTC-USD
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,BTC-USD
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,BTC-USD
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,BTC-USD
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,BTC-USD
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,BTC-USD
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,BTC-USD
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,BTC-USD
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,BTC-USD
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,BTC-USD
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,BTC-USD
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,BTC-USD
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,BTC-USD
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,BTC-USD
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,BTC-USD
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,BTC-USD
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,BTC-USD
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,BTC-USD
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,BTC-USD
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,BTC-USD
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,BTC-USD
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,BTC-USD
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,BTC-USD
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,BTC-USD
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,BTC-USD
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,BTC-USD
2023-09-27,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,BTC-USD
2023-09-28,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,BTC-USD
2023-09-29,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,BTC-USD
2023-09-30,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,BTC-USD
2023-10-01,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,BTC-USD
2023-10-02,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,BTC-USD
2023-10-03,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,BTC-USD
2023-10-04,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,BTC-USD
2023-10-05,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,BTC-USD
2023-10-06,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,BTC-USD
2023-10-07,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,BTC-USD
2023-10-08,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,BTC-USD
2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,BTC-USD
2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,BTC-USD
2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,BTC-USD
2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,BTC-USD
2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,BTC-USD
2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,BTC-USD
2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,BTC-USD
2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,BTC-USD
2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,BTC-USD
2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,BTC-USD
2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,BTC-USD
2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,BTC-USD
2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,BTC-USD
2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,BTC-USD
2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,BTC-USD
2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,BTC-USD
2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,BTC-USD
2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,BTC-USD
2023-10-27,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,BTC-USD
2023-10-28,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,BTC-USD
2023-10-29,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,BTC-USD
2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,BTC-USD
2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,BTC-USD
2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,BTC-USD
2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,BTC-USD
2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,BTC-USD
2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,BTC-USD
2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,BTC-USD
2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,BTC-USD
2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,BTC-USD
2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,BTC-USD
2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,BTC-USD
2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,BTC-USD
2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,BTC-USD
2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,BTC-USD
2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,BTC-USD
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,BTC-USD
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,BTC-USD
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,BTC-USD
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,BTC-USD
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,BTC-USD
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,BTC-USD
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,BTC-USD
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,BTC-USD
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,BTC-USD
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,BTC-USD
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,BTC-USD
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,BTC-USD
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,BTC-USD
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,BTC-USD
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,BTC-USD
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,BTC-USD
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,BTC-USD
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,BTC-USD
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,BTC-USD
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,BTC-USD
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,BTC-USD
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,BTC-USD
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,BTC-USD
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,BTC-USD
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,BTC-USD
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,BTC-USD
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,BTC-USD
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,BTC-USD
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,BTC-USD
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,BTC-USD
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,BTC-USD
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,BTC-USD
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,BTC-USD
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,BTC-USD
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,BTC-USD
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,BTC-USD
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,BTC-USD
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,BTC-USD
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,BTC-USD
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558,BTC-USD
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085,BTC-USD
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370,BTC-USD
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,BTC-USD
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,BTC-USD
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,BTC-USD
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,BTC-USD
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945,BTC-USD
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810,BTC-USD
2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443,BTC-USD
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536,BTC-USD
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,BTC-USD
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,BTC-USD
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,BTC-USD
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468,BTC-USD
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863,BTC-USD
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,BTC-USD
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,BTC-USD
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,BTC-USD
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,BTC-USD
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,BTC-USD
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469,BTC-USD
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522,BTC-USD
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558,BTC-USD
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,BTC-USD
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,BTC-USD
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,BTC-USD
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,BTC-USD
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904,BTC-USD
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642,BTC-USD
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,BTC-USD
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,BTC-USD
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,BTC-USD
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,BTC-USD
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,BTC-USD
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934,BTC-USD
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687,BTC-USD
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,BTC-USD
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,BTC-USD
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,BTC-USD
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,BTC-USD
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,BTC-USD
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236,BTC-USD
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490,BTC-USD
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,BTC-USD
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,BTC-USD
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,BTC-USD
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,BTC-USD
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,BTC-USD
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570,BTC-USD
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136,BTC-USD
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,BTC-USD
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,BTC-USD
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,BTC-USD
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,BTC-USD
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,BTC-USD
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006,BTC-USD
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311,BTC-USD
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346,BTC-USD
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256,BTC-USD
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020,BTC-USD
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611,BTC-USD
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270,BTC-USD
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879,BTC-USD
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245,BTC-USD
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896,BTC-USD
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031,BTC-USD
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760,BTC-USD
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844,BTC-USD
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423,BTC-USD
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685,BTC-USD
2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450,BTC-USD
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105,BTC-USD
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877,BTC-USD
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073,BTC-USD
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159,BTC-USD
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172,BTC-USD
2024-03-09,68498.8828125,68673.0546875,68053.125,68299.2578125,21609650379,BTC-USD
2024-03-10,69019.7890625,70005.203125,68239.9765625,68500.2578125,35683977532,BTC-USD
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765,BTC-USD
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520,BTC-USD
2024-03-13,73083.5,73637.4765625,71334.09375,71482.1171875,48212536929,BTC-USD
2024-03-14,71396.59375,73750.0703125,68563.0234375,73079.375,59594605698,BTC-USD
2024-03-15,69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976,BTC-USD
2024-03-16,65315.1171875,70046.2734375,64801.39453125,69392.484375,46842198371,BTC-USD
2024-03-17,68390.625,68845.71875,64545.31640625,65316.34375,44716864318,BTC-USD
2024-03-18,67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492,BTC-USD
2024-03-19,61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794,BTC-USD
2024-03-20,67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382,BTC-USD
2024-03-21,65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565,BTC-USD
2024-03-22,63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964,BTC-USD
2024-03-23,64062.203125,65976.3984375,63038.4921875,63802.72265625,24738964812,BTC-USD
2024-03-24,67234.171875,67622.7578125,63825.8515625,64070.75390625,27206630673,BTC-USD
2024-03-25,69958.8125,71162.59375,66414.8359375,67234.09375,42700139523,BTC-USD
2024-03-26,69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368,BTC-USD
2024-03-27,69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309,BTC-USD
2024-03-28,70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617,BTC-USD
2024-03-29,69892.828125,70913.09375,69076.65625,70744.796875,25230851763,BTC-USD
2024-03-30,69645.3046875,70355.4921875,69601.0625,69893.4453125,17130241883,BTC-USD
2024-03-31,71333.6484375,71377.78125,69624.8671875,69647.78125,20050941373,BTC-USD
2024-04-01,69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352,BTC-USD
2024-04-02,65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709,BTC-USD
2024-04-03,65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367,BTC-USD
2024-04-04,68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442,BTC-USD
2024-04-05,67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056,BTC-USD
2024-04-06,68896.109375,69629.6015625,67491.71875,67840.5703125,19967785809,BTC-USD
2024-04-07,69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369,BTC-USD
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,BTC-USD
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409,BTC-USD
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,BTC-USD
2024-04-11,70060.609375,71256.234375,69571.8125,70575.734375,30153382941,BTC-USD
2024-04-12,67195.8671875,71222.7421875,65254.8359375,70061.3828125,44129299406,BTC-USD
2024-04-13,63821.47265625,67931.4296875,60919.10546875,67188.375,52869738185,BTC-USD
2024-04-14,65738.7265625,65824.4296875,62205.8515625,63836.23046875,49084320047,BTC-USD
2024-04-15,63426.2109375,66878.6484375,62332.0703125,65739.6484375,43595917654,BTC-USD
2024-04-16,63811.86328125,64355.66796875,61716.40234375,63419.296875,42847528078,BTC-USD
2024-04-17,61276.69140625,64486.36328125,59768.5859375,63831.84765625,41915247049,BTC-USD
2024-04-18,63512.75390625,64125.6875,60833.48046875,61275.31640625,36006307335,BTC-USD
2024-04-19,63843.5703125,65481.59765625,59651.390625,63510.75,49920425401,BTC-USD
2024-04-20,64994.44140625,65442.45703125,63172.40234375,63851.1015625,23097485495,BTC-USD
2024-04-21,64926.64453125,65723.2421875,64277.72265625,64992.81640625,20506644853,BTC-USD
2024-04-22,66837.6796875,67233.9609375,64548.1796875,64935.6328125,28282686673,BTC-USD
2024-04-23,66407.2734375,67199.2421875,65864.8671875,66839.890625,24310975583,BTC-USD
2024-04-24,64276.8984375,67075.3671875,63589.87109375,66408.71875,30276655120,BTC-USD
2024-04-25,64481.70703125,65275.20703125,62783.6328125,64275.01953125,32155786816,BTC-USD
2024-04-26,63755.3203125,64789.65625,63322.3984375,64485.37109375,24139372950,BTC-USD
2024-04-27,63419.140625,63898.36328125,62424.71875,63750.98828125,19530783039,BTC-USD
2024-04-28,63113.23046875,64321.484375,62793.59765625,63423.515625,17334827993,BTC-USD
2024-04-29,63841.12109375,64174.87890625,61795.45703125,63106.36328125,26635912073,BTC-USD
2024-04-30,60636.85546875,64703.33203125,59120.06640625,63839.41796875,37840840057,BTC-USD
2024-05-01,58254.01171875,60780.5,56555.29296875,60609.49609375,48439780271,BTC-USD
2024-05-02,59123.43359375,59602.296875,56937.203125,58253.703125,32711813559,BTC-USD
2024-05-03,62889.8359375,63320.50390625,58848.3125,59122.30078125,33172023048,BTC-USD
2024-05-04,63891.47265625,64494.95703125,62599.3515625,62891.03125,20620477992,BTC-USD
2024-05-05,64031.1328125,64610.890625,62955.3046875,63892.453125,18296164805,BTC-USD
2024-05-06,63161.94921875,65494.90234375,62746.23828125,64038.3125,28697928697,BTC-USD
2024-05-07,62334.81640625,64390.45703125,62285.98046875,63162.76171875,25930730982,BTC-USD
2024-05-08,61187.94140625,62986.0859375,60877.12890625,62332.640625,26088172222,BTC-USD
2024-05-09,63049.9609375,63404.9140625,60648.07421875,61191.19921875,25453338161,BTC-USD
2024-05-10,60792.77734375,63446.7421875,60208.78125,63055.19140625,27804954694,BTC-USD
2024-05-11,60793.7109375,61451.15234375,60492.625,60793.35546875,13842272968,BTC-USD
2024-05-12,61448.39453125,61818.15625,60632.6015625,60793.50390625,13800459405,BTC-USD
2024-05-13,62901.44921875,63422.66015625,60769.83984375,61451.21875,27889181179,BTC-USD
2024-05-14,61552.7890625,63092.125,61123.765625,62900.7734375,28186271527,BTC-USD
2024-05-15,66267.4921875,66454.453125,61330.41015625,61553.98828125,39815167074,BTC-USD
2024-05-16,65231.58203125,66712.4296875,64613.0546875,66256.109375,31573077994,BTC-USD
2024-05-17,67051.875,67459.4609375,65119.31640625,65231.296875,28031279310,BTC-USD
2024-05-18,66940.8046875,67387.328125,66663.5,67066.2109375,16712277406,BTC-USD
2024-05-19,66278.3671875,67694.296875,65937.1796875,66937.9296875,19249094538,BTC-USD
2024-05-20,71448.1953125,71483.5625,66086.171875,66278.7421875,43850655717,BTC-USD
2024-05-21,70136.53125,71946.4609375,69191.125,71443.0625,46932005990,BTC-USD
2024-05-22,69122.3359375,70623.6953125,68977.6953125,70135.3203125,32802561717,BTC-USD
2024-05-23,67929.5625,70041.2734375,66356.953125,69121.3046875,41895680979,BTC-USD
2024-05-24,68526.1015625,69220.296875,66622.671875,67928.1328125,29197308153,BTC-USD
2024-05-25,69265.9453125,69579.3203125,68515.8203125,68526.921875,15473071741,BTC-USD
2024-05-26,68518.09375,69506.2265625,68183.890625,69264.2890625,15628433737,BTC-USD
2024-05-27,69394.5546875,70597.8828125,68232.5,68512.1796875,25870990717,BTC-USD
2024-05-28,68296.21875,69514.640625,67227.15625,69392.1953125,32722265965,BTC-USD
2024-05-29,67578.09375,68852.4609375,67101.4921875,68296.3515625,26707072906,BTC-USD
2024-05-30,68364.9921875,69500.5390625,67118.078125,67576.0859375,29509712534,BTC-USD
2024-05-31,67491.4140625,68999.5625,66633.421875,68362.515625,27387283769,BTC-USD
